rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"X(*, X/flat:foreign)",0.0013593786157557978,0.00037735441627590355,0.012320223477653899,0.004689466303507324,0.0009820241994798942,0.0009820241994798942,91,48,139,1.6883116883116882,0.8903728436282693,14645929.5,0.0002060488255252005,0.10535097032835931,True,True,human
"VERB(PRON/nsubj, *, VERB/xcomp, PUNCT/punct)",0.0016712239162017058,0.000696740470513534,0.010698015774980677,0.005034197840441827,0.0009744834456881718,0.0009744834456881718,167,116,283,3.098330241187384,2.151734372101651,14670897.5,0.0014900092660363557,0.11656021511872136,True,True,human
"PROPN(*, PROPN/flat:name)",0.018830188009531013,0.017899297370271856,0.02556310275655138,0.016876754167912074,0.0009308906392591562,0.0009308906392591562,2725,3966,6691,50.55658627087198,73.56705620478576,13083194.5,3.544798709584322e-20,0.04297773114073488,True,True,human
"PRON(ADP/case, DET/det, *)",0.0013354502071725967,0.0004123921354216052,0.00949143790119732,0.003909359348960115,0.0009230580717509915,0.0009230580717509915,136,69,205,2.523191094619666,1.279910962715637,14711928.0,1.6500729025066736e-06,0.1271699600480279,True,True,human
"INTJ(PUNCT/punct, *)",0.0009837058592645342,8.934246934763576e-05,0.009951822032416598,0.0029988576651562016,0.0008943633899168984,0.0008943633899168984,70,7,77,1.2987012987012987,0.12984603969578928,14698601.0,5.710548266110815e-13,0.12168946615401503,True,True,human
"NOUN(ADP/case, DET/det, *, VERB/acl:relcl)",0.005652177243207114,0.004758441064282373,0.01427784331451598,0.009843583794970589,0.0008937361789247405,0.0008937361789247405,944,1247,2191,17.5139146567718,23.13114450009275,14000235.0,3.2727076773692393e-06,0.0728818499027861,True,True,human
"NOUN(DET/det, *, PUNCT/punct)",0.0011880235806068396,0.00029714629208607053,0.009673398138174812,0.0032821487696231373,0.0008908772885207691,0.0008908772885207691,100,48,148,1.8552875695732838,0.8903728436282693,14670485.0,1.3465635452271752e-05,0.12333678587700349,True,True,human
"NUM(PUNCT/punct, *, PUNCT/punct, NUM/nmod)",0.000976922087656312,9.028416950041275e-05,0.008379364100255736,0.002172238216688321,0.0008866379181558992,0.0008866379181558992,84,10,94,1.5584415584415585,0.1854943424225561,14728352.0,1.6982478604943592e-14,0.14485269784212743,True,True,human
*(NUM),0.0019528968760413536,0.0010717519048615103,0.01187760855712236,0.007342427365360098,0.0008811449711798433,0.0008811449711798433,200,156,356,3.7105751391465676,2.893711741791875,14652968.0,0.013009458830304254,0.08923957721558894,True,False,human
"NOUN(*, ADJ/nmod)",0.0008819498167255403,8.229765600193545e-06,0.012655338791533025,0.000604201568589453,0.0008737200511253467,0.0008737200511253467,39,1,40,0.7235621521335807,0.01854943424225561,14631190.0,1.7368470037718585e-09,0.0975257114536617,True,True,human
"NOUN(PUNCT/punct, NUM/nummod, *)",0.0012182926264018277,0.00034852011161284777,0.01283742139999329,0.004517574394654618,0.0008697725147889799,0.0008697725147889799,85,45,130,1.5769944341372912,0.8347245409015025,14637373.0,0.00037641695984037815,0.0903838762726598,True,True,human
"NOUN(ADP/case, *, NOUN/amod)",0.0009973089688249117,0.00015065569795041066,0.009587678421979117,0.0023286351464869553,0.000846653270874501,0.000846653270874501,71,24,95,1.3172541743970316,0.44518642181413465,14656120.5,1.116583899002872e-06,0.12135600386417336,True,True,human
*(INTJ),0.0008851966170084468,3.9832054091120405e-05,0.009184376374647009,0.0012912698084652076,0.0008453645629173264,0.0008453645629173264,60,6,66,1.1131725417439704,0.11129660545353366,14674440.0,2.49014938865252e-11,0.12890178931070673,True,True,human
